Date,Result,Forward_ Gls_sum,Forward_ Gls_mean,Forward_Ast_sum,Forward_Ast_mean,Forward_ SoT_sum,Forward_ SoT_mean,Forward_Take-Ons Att_sum,Forward_Take-Ons Att_mean,Forward_Expected xG_sum,Forward_Expected xG_mean,Forward_xAG_sum,Forward_xAG_mean,Forward_Rebalanced_Score_sum,Forward_Rebalanced_Score_mean,Midfielder_Passes Cmp_sum,Midfielder_Passes Cmp_mean,Midfielder_KP_sum,Midfielder_KP_mean,Midfielder_ Tkl_sum,Midfielder_ Tkl_mean,Midfielder_Tackles Tkl_sum,Midfielder_Tackles Tkl_mean,Midfielder_Carries Carries_sum,Midfielder_Carries Carries_mean,Midfielder_ Touches_sum,Midfielder_ Touches_mean,Midfielder_Rebalanced_Score_sum,Midfielder_Rebalanced_Score_mean,Defender_Int_sum,Defender_Int_mean,Defender_ Blocks_sum,Defender_ Blocks_mean,Defender_Clr_sum,Defender_Clr_mean,Defender_ Tkl_sum,Defender_ Tkl_mean,Defender_Tackles Tkl_sum,Defender_Tackles Tkl_mean,Defender_Rebalanced_Score_sum,Defender_Rebalanced_Score_mean,Goalkeeper_Passes Cmp%_sum,Goalkeeper_Passes Cmp%_mean,Goalkeeper_Passes Cmp_sum,Goalkeeper_Passes Cmp_mean,Goalkeeper_Err_sum,Goalkeeper_Err_mean,Goalkeeper_Passes PrgP_sum,Goalkeeper_Passes PrgP_mean,Goalkeeper_Total Cmp_sum,Goalkeeper_Total Cmp_mean,Goalkeeper_Rebalanced_Score_sum,Goalkeeper_Rebalanced_Score_mean,Win
2022-04-30,W,4.0,0.8,1.0,0.2,4.0,0.8,13.0,2.6,1.4,0.27999999999999997,0.5,0.1,62.12139848979652,12.424279697959303,253.0,50.6,5.0,1.0,9.0,1.8,9.0,1.8,186.0,37.2,302.0,60.4,56.04024959897021,11.208049919794043,2.0,0.5,5.0,1.25,12.0,3.0,3.0,0.75,3.0,0.75,32.36666666666667,8.091666666666667,90.9,90.9,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,18.18,18.18,1
2022-05-04,W,3.0,0.6,1.0,0.2,4.0,0.8,10.0,2.0,2.0,0.4,0.7,0.13999999999999999,47.800882329625736,9.560176465925148,133.0,26.6,1.0,0.2,6.0,1.2,6.0,1.2,115.0,23.0,188.0,37.6,25.05537913643689,5.011075827287378,7.0,1.1666666666666667,3.0,0.5,18.0,3.0,7.0,1.1666666666666667,7.0,1.1666666666666667,43.75739130434783,7.2928985507246376,64.3,64.3,36.0,36.0,0.0,0.0,0.0,0.0,36.0,36.0,12.86,12.86,1
2022-05-08,L,0.0,0.0,0.0,0.0,3.0,0.75,6.0,1.5,0.6000000000000001,0.15000000000000002,0.5,0.125,15.8,3.95,198.0,39.6,2.0,0.4,7.0,1.4,7.0,1.4,147.0,29.4,261.0,52.2,32.61641791044776,6.523283582089552,4.0,0.8,6.0,1.2,8.0,1.6,5.0,1.0,5.0,1.0,40.886372485399086,8.177274497079818,95.3,95.3,41.0,41.0,0.0,0.0,0.0,0.0,41.0,41.0,19.06,19.06,0
2022-05-12,W,5.0,1.0,3.0,0.6,10.0,2.0,7.0,1.4,3.0,0.6,1.7,0.33999999999999997,99.68539295372251,19.937078590744502,169.0,42.25,10.0,2.5,8.0,2.0,8.0,2.0,138.0,34.5,215.0,53.75,43.322695195195195,10.830673798798799,11.0,2.75,10.0,2.5,8.0,2.0,6.0,1.5,6.0,1.5,48.778888888888886,12.194722222222222,93.3,93.3,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,18.66,18.66,1
2022-05-28,W,1.0,0.2,1.0,0.2,1.0,0.2,13.0,2.6,1.0,0.2,0.7999999999999999,0.15999999999999998,34.47382683410443,6.894765366820886,164.0,41.0,1.0,0.25,10.0,2.5,10.0,2.5,133.0,33.25,219.0,54.75,18.281348314606742,4.5703370786516855,9.0,2.25,8.0,2.0,12.0,3.0,11.0,2.75,11.0,2.75,59.400000000000006,14.850000000000001,61.5,61.5,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,12.3,12.3,1
2022-08-14,W,0.0,0.0,1.0,0.25,9.0,2.25,8.0,2.0,1.2,0.3,1.1,0.275,31.364363143631437,7.841090785907859,220.0,36.666666666666664,5.0,0.8333333333333334,5.0,0.8333333333333334,5.0,0.8333333333333334,218.0,36.333333333333336,284.0,47.333333333333336,45.08564969333904,7.514274948889841,4.0,0.8,3.0,0.6,2.0,0.4,3.0,0.6,3.0,0.6,25.865753424657534,5.173150684931507,88.6,88.6,31.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,17.72,17.72,1
2022-08-20,W,3.0,0.75,1.0,0.25,4.0,1.0,8.0,2.0,3.7,0.925,0.6,0.15,63.04390243902439,15.760975609756098,160.0,32.0,7.0,1.4,5.0,1.0,5.0,1.0,144.0,28.8,219.0,43.8,45.76603337612323,9.153206675224647,6.0,1.0,3.0,0.5,14.0,2.3333333333333335,3.0,0.5,3.0,0.5,40.15298540468819,6.692164234114698,77.8,77.8,35.0,35.0,0.0,0.0,0.0,0.0,35.0,35.0,15.56,15.56,1
2022-08-28,W,3.0,0.75,1.0,0.25,6.0,1.5,14.0,3.5,1.9000000000000001,0.47500000000000003,1.0,0.25,51.163636363636364,12.790909090909091,206.0,41.2,6.0,1.2,3.0,0.6,3.0,0.6,156.0,31.2,254.0,50.8,53.54752710314336,10.709505420628672,3.0,0.6,6.0,1.2,10.0,2.0,4.0,0.8,4.0,0.8,34.93571428571428,6.987142857142857,80.6,80.6,29.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,16.119999999999997,16.119999999999997,1
2022-09-03,W,2.0,0.5,1.0,0.25,2.0,0.5,12.0,3.0,2.2,0.55,1.1,0.275,49.12223427767732,12.28055856941933,175.0,35.0,8.0,1.6,11.0,2.2,11.0,2.2,145.0,29.0,235.0,47.0,56.140891355366655,11.22817827107333,6.0,1.2,3.0,0.6,1.0,0.2,8.0,1.6,8.0,1.6,22.92808988764045,4.58561797752809,91.7,91.7,33.0,33.0,0.0,0.0,0.0,0.0,33.0,33.0,18.34,18.34,1
2022-09-06,W,2.0,0.3333333333333333,2.0,0.3333333333333333,5.0,0.8333333333333334,20.0,3.3333333333333335,1.6,0.26666666666666666,0.6000000000000001,0.10000000000000002,71.51045271138443,11.918408785230739,283.0,70.75,0.0,0.0,4.0,1.0,4.0,1.0,289.0,72.25,334.0,83.5,23.736222624070727,5.934055656017682,3.0,0.6,4.0,0.8,11.0,2.2,4.0,0.8,4.0,0.8,34.9,6.9799999999999995,90.7,90.7,49.0,49.0,0.0,0.0,0.0,0.0,49.0,49.0,18.14,18.14,1
2022-09-11,W,3.0,0.75,1.0,0.25,4.0,1.0,25.0,6.25,1.4000000000000001,0.35000000000000003,0.7,0.175,55.416168582375484,13.854042145593871,212.0,53.0,7.0,1.75,6.0,1.5,6.0,1.5,202.0,50.5,244.0,61.0,56.12907828282829,14.032269570707072,4.0,0.6666666666666666,3.0,0.5,6.0,1.0,4.0,0.6666666666666666,4.0,0.6666666666666666,34.739285714285714,5.789880952380952,88.2,88.2,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,17.64,17.64,1
2022-09-14,W,2.0,0.3333333333333333,1.0,0.16666666666666666,3.0,0.5,19.0,3.1666666666666665,0.6000000000000001,0.10000000000000002,0.5,0.08333333333333333,45.651428571428575,7.608571428571429,141.0,35.25,3.0,0.75,4.0,1.0,4.0,1.0,110.0,27.5,179.0,44.75,34.39785714285714,8.599464285714285,2.0,0.4,4.0,0.8,8.0,1.6,6.0,1.2,6.0,1.2,25.4,5.08,90.0,90.0,36.0,36.0,0.0,0.0,0.0,0.0,36.0,36.0,18.0,18.0,1
2022-09-18,W,2.0,0.5,0.0,0.0,3.0,0.75,9.0,2.25,0.9,0.225,0.0,0.0,30.53529411764706,7.633823529411765,162.0,32.4,4.0,0.8,4.0,0.8,4.0,0.8,140.0,28.0,212.0,42.4,37.675294117647056,7.535058823529411,9.0,1.8,4.0,0.8,5.0,1.0,5.0,1.0,5.0,1.0,50.185472972972974,10.037094594594596,84.4,84.4,38.0,38.0,0.0,0.0,0.0,0.0,38.0,38.0,16.880000000000003,16.880000000000003,1
2022-10-05,W,2.0,0.5,1.0,0.25,9.0,2.25,19.0,4.75,2.9,0.725,1.3,0.325,68.99620253164558,17.249050632911395,220.0,55.0,12.0,3.0,5.0,1.25,5.0,1.25,183.0,45.75,271.0,67.75,34.986418918918915,8.746604729729729,2.0,0.5,2.0,0.5,5.0,1.25,7.0,1.75,7.0,1.75,14.899999999999999,3.7249999999999996,96.4,96.4,27.0,27.0,0.0,0.0,0.0,0.0,27.0,27.0,19.28,19.28,1
2022-10-08,W,0.0,0.0,0.0,0.0,2.0,0.4,20.0,4.0,0.7,0.13999999999999999,0.6000000000000001,0.12000000000000002,14.945252525252524,2.9890505050505047,213.0,71.0,2.0,0.6666666666666666,3.0,1.0,3.0,1.0,163.0,54.333333333333336,265.0,88.33333333333333,24.0150135501355,8.005004516711834,4.0,0.8,9.0,1.8,12.0,2.4,8.0,1.6,8.0,1.6,54.92439024390244,10.984878048780487,94.3,94.3,33.0,33.0,0.0,0.0,0.0,0.0,33.0,33.0,18.86,18.86,1
2022-10-16,W,3.0,0.6,0.0,0.0,3.0,0.6,1.0,0.2,1.1,0.22000000000000003,0.0,0.0,43.11896551724138,8.623793103448275,131.0,32.75,2.0,0.5,7.0,1.75,7.0,1.75,113.0,28.25,174.0,43.5,23.556103896103895,5.889025974025974,3.0,0.6,6.0,1.2,10.0,2.0,7.0,1.4,7.0,1.4,39.52068965517241,7.904137931034482,82.1,82.1,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,16.419999999999998,16.419999999999998,1
2022-10-19,W,1.0,0.25,2.0,0.5,3.0,0.75,8.0,2.0,0.9,0.225,1.1,0.275,29.508860759493672,7.377215189873418,263.0,52.6,1.0,0.2,6.0,1.2,6.0,1.2,213.0,42.6,308.0,61.6,38.01357844894263,7.602715689788527,3.0,0.5,5.0,0.8333333333333334,10.0,1.6666666666666667,3.0,0.5,3.0,0.5,26.641379310344828,4.440229885057471,93.9,93.9,31.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,18.78,18.78,1
2022-10-22,W,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,1.0,12.0,4.0,1.4000000000000001,0.46666666666666673,2.6,0.8666666666666667,33.3,11.1,232.0,46.4,6.0,1.2,4.0,0.8,4.0,0.8,155.0,31.0,268.0,53.6,50.26665702718334,10.05333140543667,1.0,0.14285714285714285,7.0,1.0,6.0,0.8571428571428571,5.0,0.7142857142857143,5.0,0.7142857142857143,20.99520123839009,2.9993144626271557,90.3,90.3,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,18.06,18.06,1
2022-10-25,L,2.0,0.5,1.0,0.25,5.0,1.25,22.0,5.5,1.9,0.475,1.2000000000000002,0.30000000000000004,46.81666666666667,11.704166666666667,209.0,69.66666666666667,1.0,0.3333333333333333,8.0,2.6666666666666665,8.0,2.6666666666666665,151.0,50.333333333333336,259.0,86.33333333333333,21.543333333333337,7.181111111111112,8.0,1.3333333333333333,5.0,0.8333333333333334,8.0,1.3333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,45.504278074866306,7.584046345811051,96.6,96.6,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,19.32,19.32,0
2022-11-02,W,3.0,0.75,0.0,0.0,6.0,1.5,5.0,1.25,3.1999999999999997,0.7999999999999999,1.5,0.375,67.08225806451614,16.770564516129035,246.0,61.5,6.0,1.5,6.0,1.5,6.0,1.5,178.0,44.5,295.0,73.75,38.13230769230769,9.533076923076923,2.0,0.2857142857142857,5.0,0.7142857142857143,13.0,1.8571428571428572,3.0,0.42857142857142855,3.0,0.42857142857142855,51.440898617511515,7.348699802501645,88.1,88.1,37.0,37.0,0.0,0.0,0.0,0.0,37.0,37.0,17.619999999999997,17.619999999999997,1
2022-11-07,L,0.0,0.0,1.0,0.25,0.0,0.0,11.0,2.75,1.1,0.275,1.1,0.275,18.313333333333333,4.578333333333333,143.0,35.75,0.0,0.0,9.0,2.25,9.0,2.25,122.0,30.5,201.0,50.25,19.982458521870285,4.995614630467571,4.0,0.6666666666666666,4.0,0.6666666666666666,15.0,2.5,7.0,1.1666666666666667,7.0,1.1666666666666667,34.97142857142857,5.828571428571428,80.6,80.6,29.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,16.119999999999997,16.119999999999997,0
2022-11-10,W,0.0,0.0,0.0,0.0,3.0,0.6,13.0,2.6,0.5,0.1,1.0,0.2,14.251111111111111,2.8502222222222224,247.0,82.33333333333333,6.0,2.0,11.0,3.6666666666666665,11.0,3.6666666666666665,184.0,61.333333333333336,301.0,100.33333333333333,39.02047619047619,13.006825396825397,2.0,0.4,2.0,0.4,8.0,1.6,6.0,1.2,6.0,1.2,24.4,4.88,84.8,84.8,28.0,28.0,1.0,1.0,0.0,0.0,28.0,28.0,14.46,14.46,1
2022-12-30,W,2.0,0.4,1.0,0.2,6.0,1.2,14.0,2.8,1.9,0.38,0.8,0.16,45.15777263024468,9.031554526048936,210.0,42.0,6.0,1.2,3.0,0.6,3.0,0.6,157.0,31.4,237.0,47.4,42.86214470284237,8.572428940568475,2.0,0.4,5.0,1.0,3.0,0.6,5.0,1.0,5.0,1.0,26.16271186440678,5.2325423728813565,79.2,79.2,38.0,38.0,0.0,0.0,0.0,0.0,38.0,38.0,15.84,15.84,1
2023-01-07,L,1.0,0.25,0.0,0.0,1.0,0.25,9.0,2.25,2.0,0.5,1.1,0.275,30.32,7.58,169.0,33.8,4.0,0.8,5.0,1.0,5.0,1.0,131.0,26.2,216.0,43.2,34.83105590062112,6.9662111801242235,3.0,0.6,7.0,1.4,11.0,2.2,4.0,0.8,4.0,0.8,31.066666666666663,6.213333333333333,83.9,83.9,26.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,16.78,16.78,0
2023-01-22,W,1.0,0.2,2.0,0.4,2.0,0.4,9.0,1.8,0.8,0.16,0.7000000000000001,0.14,36.65134146341463,7.330268292682926,96.0,24.0,1.0,0.25,5.0,1.25,5.0,1.25,78.0,19.5,145.0,36.25,21.051428571428573,5.262857142857143,6.0,1.5,6.0,1.5,22.0,5.5,6.0,1.5,6.0,1.5,43.4,10.85,69.6,69.6,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,13.919999999999998,13.919999999999998,1
2023-02-02,W,2.0,0.5,2.0,0.5,5.0,1.25,26.0,6.5,1.9000000000000001,0.47500000000000003,1.2000000000000002,0.30000000000000004,56.8486604702023,14.212165117550574,247.0,49.4,4.0,0.8,4.0,0.8,4.0,0.8,214.0,42.8,290.0,58.0,37.98,7.595999999999999,4.0,0.8,3.0,0.6,8.0,1.6,10.0,2.0,10.0,2.0,37.77662337662338,7.555324675324675,96.0,96.0,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,19.2,19.2,1
2023-02-05,L,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,1.3,0.325,0.1,0.025,19.085714285714285,4.771428571428571,293.0,48.833333333333336,9.0,1.5,8.0,1.3333333333333333,8.0,1.3333333333333333,228.0,38.0,375.0,62.5,52.140634920634916,8.690105820105819,3.0,0.75,4.0,1.0,1.0,0.25,4.0,1.0,4.0,1.0,24.822222222222223,6.205555555555556,89.3,89.3,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,17.86,17.86,0
2023-02-15,W,3.0,0.75,0.0,0.0,8.0,2.0,17.0,4.25,3.1999999999999997,0.7999999999999999,1.2000000000000002,0.30000000000000004,45.8643759018759,11.466093975468976,293.0,58.6,4.0,0.8,8.0,1.6,8.0,1.6,209.0,41.8,358.0,71.6,47.43696301103179,9.48739260220636,1.0,0.2,7.0,1.4,10.0,2.0,6.0,1.2,6.0,1.2,34.60149253731343,6.920298507462687,94.1,94.1,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,18.82,18.82,1
2023-02-18,W,2.0,0.5,1.0,0.25,5.0,1.25,19.0,4.75,1.2,0.3,0.5,0.125,51.310651340996166,12.827662835249042,142.0,47.333333333333336,1.0,0.3333333333333333,3.0,1.0,3.0,1.0,129.0,43.0,190.0,63.333333333333336,16.3091452991453,5.436381766381767,3.0,0.6,5.0,1.0,8.0,1.6,6.0,1.2,6.0,1.2,42.4,8.48,89.8,89.8,44.0,44.0,0.0,0.0,0.0,0.0,44.0,44.0,17.96,17.96,1
2023-02-21,W,4.0,0.8,3.0,0.6,5.0,1.0,17.0,3.4,1.3,0.26,0.8999999999999999,0.18,59.81621447028424,11.963242894056847,134.0,33.5,1.0,0.25,6.0,1.5,6.0,1.5,94.0,23.5,176.0,44.0,23.529250645994836,5.882312661498709,7.0,1.4,3.0,0.6,16.0,3.2,10.0,2.0,10.0,2.0,51.06826923076923,10.213653846153846,63.9,63.9,23.0,23.0,1.0,1.0,0.0,0.0,23.0,23.0,10.28,10.28,1
2023-03-11,W,2.0,0.5,0.0,0.0,5.0,1.25,13.0,3.25,1.2,0.3,0.6,0.15,46.49267888823182,11.623169722057956,263.0,52.6,6.0,1.2,6.0,1.2,6.0,1.2,217.0,43.4,317.0,63.4,55.02945398417904,11.005890796835809,1.0,0.25,2.0,0.5,11.0,2.75,1.0,0.25,1.0,0.25,22.81888888888889,5.704722222222222,77.8,77.8,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,15.56,15.56,1
2023-03-15,W,1.0,0.2,1.0,0.2,5.0,1.0,18.0,3.6,2.1,0.42000000000000004,1.2000000000000002,0.24000000000000005,49.77724230254351,9.955448460508702,179.0,35.8,2.0,0.4,4.0,0.8,4.0,0.8,132.0,26.4,230.0,46.0,27.036385542168677,5.407277108433735,4.0,0.8,2.0,0.4,16.0,3.2,7.0,1.4,7.0,1.4,30.752941176470586,6.1505882352941175,66.7,66.7,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,13.34,13.34,1
2023-03-19,L,0.0,0.0,0.0,0.0,3.0,0.6,13.0,2.6,0.4,0.08,0.1,0.02,12.683333333333334,2.5366666666666666,115.0,23.0,3.0,0.6,4.0,0.8,4.0,0.8,94.0,18.8,138.0,27.6,42.547904654230265,8.509580930846052,4.0,0.8,6.0,1.2,17.0,3.4,6.0,1.2,6.0,1.2,37.514754098360655,7.502950819672131,84.2,84.2,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,16.840000000000003,16.840000000000003,0
2023-04-02,W,6.0,0.8571428571428571,6.0,0.8571428571428571,14.0,2.0,21.0,3.0,3.9000000000000004,0.5571428571428572,3.0,0.42857142857142855,116.460014768728,16.63714496696114,137.0,68.5,3.0,1.5,5.0,2.5,5.0,2.5,117.0,58.5,168.0,84.0,17.98,8.99,4.0,0.8,6.0,1.2,10.0,2.0,5.0,1.0,5.0,1.0,38.383529411764705,7.676705882352941,89.2,89.2,33.0,33.0,0.0,0.0,0.0,0.0,33.0,33.0,17.84,17.84,1
2023-04-08,L,1.0,0.25,0.0,0.0,4.0,1.0,21.0,5.25,2.0,0.5,0.7,0.175,31.967892720306512,7.991973180076628,115.0,23.0,9.0,1.8,8.0,1.6,8.0,1.6,116.0,23.2,155.0,31.0,58.93030927703092,11.786061855406185,1.0,0.2,7.0,1.4,16.0,3.2,8.0,1.6,8.0,1.6,46.9,9.379999999999999,80.0,80.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,16.0,16.0,0
2023-04-12,W,2.0,0.5,2.0,0.5,6.0,1.5,12.0,3.0,2.2,0.55,0.6,0.15,58.76428571428572,14.69107142857143,234.0,46.8,2.0,0.4,8.0,1.6,8.0,1.6,187.0,37.4,281.0,56.2,39.85481927710843,7.970963855421687,5.0,1.0,8.0,1.6,9.0,1.8,8.0,1.6,8.0,1.6,53.364285714285714,10.672857142857143,95.0,95.0,19.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,1
2023-04-15,W,1.0,0.25,0.0,0.0,7.0,1.75,23.0,5.75,2.6,0.65,1.6,0.4,40.06582278481012,10.01645569620253,223.0,55.75,9.0,2.25,5.0,1.25,5.0,1.25,207.0,51.75,281.0,70.25,48.390494821634064,12.097623705408516,5.0,1.0,4.0,0.8,7.0,1.4,4.0,0.8,4.0,0.8,39.627272727272725,7.925454545454545,91.9,91.9,34.0,34.0,0.0,0.0,0.0,0.0,34.0,34.0,18.380000000000003,18.380000000000003,1
2023-04-18,W,2.0,0.4,2.0,0.4,4.0,0.8,19.0,3.8,1.5999999999999999,0.31999999999999995,1.5,0.3,42.60099206349206,8.520198412698411,130.0,32.5,1.0,0.25,2.0,0.5,2.0,0.5,119.0,29.75,155.0,38.75,18.682222222222222,4.670555555555556,8.0,1.3333333333333333,7.0,1.1666666666666667,19.0,3.1666666666666665,8.0,1.3333333333333333,8.0,1.3333333333333333,68.78888888888889,11.464814814814815,78.8,78.8,26.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,15.759999999999998,15.759999999999998,1
2023-04-22,W,1.0,0.2,2.0,0.4,4.0,0.8,21.0,4.2,0.8999999999999999,0.18,0.9,0.18,41.17083333333333,8.234166666666665,253.0,63.25,1.0,0.25,12.0,3.0,12.0,3.0,218.0,54.5,315.0,78.75,30.1075,7.526875,2.0,0.5,2.0,0.5,3.0,0.75,1.0,0.25,1.0,0.25,11.816666666666666,2.9541666666666666,91.2,91.2,31.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,18.24,18.24,1
2023-04-25,L,1.0,0.25,2.0,0.5,1.0,0.25,28.0,7.0,0.9,0.225,1.0,0.25,40.16538461538462,10.041346153846154,280.0,70.0,8.0,2.0,5.0,1.25,5.0,1.25,273.0,68.25,324.0,81.0,44.138571428571424,11.034642857142856,4.0,0.6666666666666666,4.0,0.6666666666666666,6.0,1.0,10.0,1.6666666666666667,10.0,1.6666666666666667,44.12850678733031,7.354751131221718,85.7,85.7,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,17.14,17.14,0
2023-04-29,W,4.0,0.8,2.0,0.4,6.0,1.2,17.0,3.4,2.8,0.5599999999999999,1.7000000000000002,0.34,70.00218186310848,14.000436372621696,295.0,73.75,4.0,1.0,7.0,1.75,7.0,1.75,248.0,62.0,345.0,86.25,41.015508607198754,10.253877151799689,3.0,0.75,4.0,1.0,5.0,1.25,5.0,1.25,5.0,1.25,28.73111111111111,7.182777777777778,100.0,100.0,29.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,20.0,20.0,1
2023-05-02,L,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,16.0,5.333333333333333,0.2,0.06666666666666667,0.0,0.0,4.421111111111111,1.4737037037037037,140.0,46.666666666666664,3.0,1.0,3.0,1.0,3.0,1.0,122.0,40.666666666666664,169.0,56.333333333333336,18.414695340501794,6.138231780167264,5.0,1.0,6.0,1.2,7.0,1.4,8.0,1.6,8.0,1.6,34.50492063492064,6.900984126984127,85.4,85.4,41.0,41.0,0.0,0.0,0.0,0.0,41.0,41.0,17.080000000000002,17.080000000000002,0
2023-05-13,W,1.0,0.2,0.0,0.0,3.0,0.6,5.0,1.0,0.7,0.13999999999999999,0.0,0.0,23.8,4.76,297.0,59.4,7.0,1.4,7.0,1.4,7.0,1.4,250.0,50.0,363.0,72.6,45.04668005354752,9.009336010709504,3.0,0.6,2.0,0.4,6.0,1.2,5.0,1.0,5.0,1.0,29.357777777777777,5.871555555555555,88.9,88.9,48.0,48.0,0.0,0.0,0.0,0.0,48.0,48.0,17.78,17.78,1
2023-05-17,L,0.0,0.0,0.0,0.0,2.0,0.4,7.0,1.4,0.5,0.1,0.1,0.02,19.41424242424242,3.882848484848484,148.0,29.6,0.0,0.0,6.0,1.2,6.0,1.2,110.0,22.0,198.0,39.6,16.609648796807534,3.321929759361507,2.0,0.4,7.0,1.4,5.0,1.0,4.0,0.8,4.0,0.8,28.457693389592123,5.691538677918425,63.2,63.2,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,12.64,12.64,0
2023-05-21,L,0.0,0.0,0.0,0.0,3.0,0.75,21.0,5.25,1.1,0.275,0.5,0.125,17.44622893258427,4.361557233146067,213.0,35.5,5.0,0.8333333333333334,10.0,1.6666666666666667,10.0,1.6666666666666667,155.0,25.833333333333332,281.0,46.833333333333336,39.95550653594771,6.659251089324619,1.0,0.2,3.0,0.6,9.0,1.8,4.0,0.8,4.0,0.8,20.958823529411767,4.1917647058823535,87.9,87.9,29.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,17.58,17.58,0
2023-05-24,W,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.6,0.6,0.0,0.0,14.6,14.6,371.0,46.375,8.0,1.0,11.0,1.375,11.0,1.375,278.0,34.75,474.0,59.25,73.94064004096262,9.242580005120328,3.0,0.75,3.0,0.75,11.0,2.75,2.0,0.5,2.0,0.5,25.86672086720867,6.4666802168021675,85.7,85.7,36.0,36.0,0.0,0.0,0.0,0.0,36.0,36.0,17.14,17.14,1
2023-05-27,W,2.0,0.5,0.0,0.0,2.0,0.5,16.0,4.0,0.6,0.15,0.2,0.05,17.601388888888888,4.400347222222222,269.0,89.66666666666667,1.0,0.3333333333333333,4.0,1.3333333333333333,4.0,1.3333333333333333,232.0,77.33333333333333,315.0,105.0,24.819999999999997,8.273333333333332,6.0,1.0,4.0,0.6666666666666666,8.0,1.3333333333333333,4.0,0.6666666666666666,4.0,0.6666666666666666,36.81602564102564,6.136004273504273,82.9,82.9,34.0,34.0,0.0,0.0,0.0,0.0,34.0,34.0,16.580000000000002,16.580000000000002,1
2023-08-12,W,1.0,0.25,0.0,0.0,5.0,1.25,13.0,3.25,0.4,0.1,0.2,0.05,33.49574223245109,8.373935558112773,214.0,42.8,2.0,0.4,13.0,2.6,13.0,2.6,220.0,44.0,298.0,59.6,34.65714285714286,6.9314285714285715,4.0,0.8,4.0,0.8,15.0,3.0,12.0,2.4,12.0,2.4,46.621254355400694,9.324250871080139,92.7,92.7,38.0,38.0,0.0,0.0,0.0,0.0,38.0,38.0,18.54,18.54,1
2023-08-19,W,3.0,0.6,1.0,0.2,6.0,1.2,19.0,3.8,1.4,0.27999999999999997,0.39999999999999997,0.07999999999999999,58.70675524432488,11.741351048864976,233.0,38.833333333333336,11.0,1.8333333333333333,8.0,1.3333333333333333,8.0,1.3333333333333333,196.0,32.666666666666664,287.0,47.833333333333336,66.6796411916535,11.11327353194225,3.0,0.75,5.0,1.25,16.0,4.0,5.0,1.25,5.0,1.25,31.4,7.85,96.2,96.2,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,19.24,19.24,1
2023-08-25,W,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,14.0,4.666666666666667,0.9,0.3,0.2,0.06666666666666667,13.7,4.566666666666666,277.0,46.166666666666664,4.0,0.6666666666666666,3.0,0.5,3.0,0.5,266.0,44.333333333333336,341.0,56.833333333333336,34.38894290559638,5.731490484266064,2.0,0.4,4.0,0.8,8.0,1.6,5.0,1.0,5.0,1.0,30.956962025316457,6.191392405063292,81.3,81.3,26.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,16.259999999999998,16.259999999999998,1
2023-09-02,W,1.0,0.5,0.0,0.0,4.0,2.0,4.0,2.0,1.6,0.8,0.1,0.05,28.200000000000003,14.100000000000001,312.0,44.57142857142857,18.0,2.5714285714285716,6.0,0.8571428571428571,6.0,0.8571428571428571,284.0,40.57142857142857,394.0,56.285714285714285,74.42040734748264,10.631486763926091,4.0,0.6666666666666666,3.0,0.5,7.0,1.1666666666666667,6.0,1.0,6.0,1.0,44.800000000000004,7.466666666666668,77.4,77.4,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,15.48,15.48,1
