Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int,Match URL,Season, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,3-Jan,PPA,CrsPA,PrgP,SCA SCA,SCA GCA, 1/3
10/30/19,La Liga,Leganes,Thibaut Courtois,13,be BEL,GK,27-172,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c833dc1e/Real-Madrid-Leganes-October-30-2019-La-Liga,19_20,30,0,0,0,0,0,,,27,29,93.1,0,15,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,29,93.1,587,343,4,4,100,20,20,100,3,4,75,0,0,0,0,0,0,0,0,0,0,
11/2/19,La Liga,Real Betis,Karim Benzema,9,fr FRA,FW,31-318,82,0,0,0,0,6,2,0,0,0,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,33,0,0,0.6,0.6,0.3,,,20,25,80,5,24,2,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,25,80,266,113,15,17,88.2,5,6,83.3,0,1,0,0,0.3,0.1,1,4,2,0,5,4,0,
11/2/19,La Liga,Real Betis,Luka Jović,18,rs SRB,FW,21-314,8,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,2,0,0,0,0,0,,,1,2,50,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,2,50,25,0,0,1,0,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,0,
11/2/19,La Liga,Real Betis,Eden Hazard,7,be BEL,LW,28-299,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,50,1,0,0,0,0,,,33,44,75,2,36,8,7,6,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,33,44,75,510,137,20,23,87,9,11,81.8,3,6,50,0,0,0.1,1,2,1,1,2,7,0,
11/2/19,La Liga,Real Betis,Rodrygo,27,br BRA,RW,18-297,64,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,41,0,0,0.1,0.1,0.1,,,29,34,85.3,7,36,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29,34,85.3,394,123,16,17,94.1,12,15,80,0,1,0,0,0.1,0.1,1,3,2,0,7,2,0,
11/2/19,La Liga,Real Betis,Vinicius Júnior,25,br BRA,RW,19-113,26,0,0,0,0,3,2,0,0,0,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,23,0,1,0.3,0.3,0.2,,,10,15,66.7,0,16,4,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,10,15,66.7,144,10,6,6,100,4,6,66.7,0,0,,0,0.2,0.4,1,0,0,0,0,3,0,
11/2/19,La Liga,Real Betis,Toni Kroos,8,de GER,LM,29-302,90,0,0,0,0,2,0,0,0,0,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,90,0,0,0.1,0.1,0.5,,,74,86,86,17,63,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,74,86,86,1685,400,30,31,96.8,21,25,84,22,28,78.6,0,0.5,0.1,3,9,1,0,17,7,0,
11/2/19,La Liga,Real Betis,Casemiro,14,br BRA,CM,27-252,90,0,0,0,0,1,0,1,0,0,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,62,2,0,0,0,0,,,46,58,79.3,5,39,0,0,0,2,2,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0,46,58,79.3,1011,249,14,20,70,21,22,95.5,11,13,84.6,0,0,0,0,3,0,0,5,0,0,
11/2/19,La Liga,Real Betis,Luka Modrić,10,hr CRO,RM,34-054,90,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,60,0,1,0.1,0.1,0,,,49,54,90.7,5,46,2,2,1,0,0,0,0,0,0,2,0,2,1,1,0,2,2,1,0,49,54,90.7,803,250,30,33,90.9,14,16,87.5,5,5,100,0,0,0.1,1,2,2,0,5,5,0,
11/2/19,La Liga,Real Betis,Ferland Mendy,23,fr FRA,LB,24-147,90,0,0,0,0,2,0,1,0,2,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,83,1,1,0.4,0.4,0.4,,,57,69,82.6,4,61,6,3,1,1,1,0,1,0,0,0,,0,1,0,1,2,3,2,0,57,69,82.6,982,210,31,36,86.1,17,19,89.5,8,11,72.7,0,0.4,0.1,5,4,3,2,4,6,0,
11/2/19,La Liga,Real Betis,Sergio Ramos,4,es ESP,CB,33-217,90,0,0,0,0,5,2,0,0,2,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,81,1,2,1.2,1.2,0,,,67,72,93.1,8,49,1,0,0,1,1,0,1,0,0,1,0,1,2,0,2,2,3,0,0,67,72,93.1,1465,496,14,16,87.5,40,40,100,11,13,84.6,0,0,0,0,7,0,0,8,1,0,
11/2/19,La Liga,Real Betis,Raphaël Varane,5,fr FRA,CB,26-191,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,68,2,2,0,0,0,,,49,57,86,5,36,0,1,1,2,1,0,2,0,0,0,,0,2,1,1,0,2,4,0,49,57,86,1120,343,10,10,100,31,36,86.1,8,10,80,0,0,0,0,5,0,0,5,1,0,
11/2/19,La Liga,Real Betis,Dani Carvajal,2,es ESP,RB,27-295,90,0,0,0,0,1,1,0,0,2,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,119,4,2,0,0,0.4,,,86,105,81.9,12,69,5,3,0,4,3,2,2,0,2,2,100,0,2,0,2,2,6,0,0,86,105,81.9,1366,445,49,57,86,29,32,90.6,8,10,80,0,0.4,0.8,3,8,1,0,12,6,0,
11/2/19,La Liga,Real Betis,Thibaut Courtois,13,be BEL,GK,27-175,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/70756f7f/Real-Madrid-Real-Betis-November-2-2019-La-Liga,19_20,34,0,0,0,0,0,,,24,29,82.8,0,14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,24,29,82.8,553,347,2,2,100,16,16,100,6,11,54.5,0,0,0,0,0,0,0,0,0,0,
11/6/19,Champions League,Galatasaray,Karim Benzema,9,fr FRA,FW,31-322,90,2,1,0,0,8,3,0,0,0,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,66,0,1,2.3,2.3,0.5,,,45,52,86.5,11,54,6,2,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,45,52,86.5,739,197,26,30,86.7,9,10,90,7,7,100,1,0.5,0.5,2,6,5,0,11,5,1,
11/6/19,Champions League,Galatasaray,Eden Hazard,7,be BEL,LW,28-303,67,0,0,0,0,2,1,0,0,0,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,49,0,0,0.1,0.1,0.1,,,40,44,90.9,4,40,10,4,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,40,44,90.9,492,118,25,27,92.6,10,12,83.3,1,1,100,0,0.1,0.1,2,3,1,0,4,6,0,
11/6/19,Champions League,Galatasaray,Isco,22,es ESP,RW,27-199,23,0,0,0,0,1,1,0,0,1,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,32,0,0,0.1,0.1,0.1,,,24,29,82.8,3,23,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,24,29,82.8,382,93,14,15,93.3,6,8,75,3,4,75,0,0.1,0.2,1,4,0,0,3,1,0,
11/6/19,Champions League,Galatasaray,Rodrygo,27,br BRA,"RW,LW",18-301,90,3,1,0,0,3,3,0,0,1,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,71,2,1,0.8,0.8,0.9,,,53,61,86.9,2,44,6,2,1,2,1,0,2,0,0,1,0,1,1,0,1,1,3,0,0,53,61,86.9,600,150,40,44,90.9,10,11,90.9,0,2,0,1,0.9,0.4,2,3,1,0,2,6,3,
11/6/19,Champions League,Galatasaray,Toni Kroos,8,de GER,LM,29-306,90,0,0,0,0,2,2,0,0,0,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,108,2,0,0.1,0.1,0.1,,,91,101,90.1,14,65,5,1,1,2,1,1,1,0,0,1,0,1,0,0,0,0,2,0,0,91,101,90.1,1640,540,44,47,93.6,32,36,88.9,12,13,92.3,0,0.1,0.2,2,14,1,0,14,7,3,
11/6/19,Champions League,Galatasaray,Casemiro,14,br BRA,CM,27-256,59,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,74,0,0,0.1,0.1,0,,,68,71,95.8,4,36,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,1,0,68,71,95.8,1128,257,27,28,96.4,34,34,100,5,6,83.3,0,0,0.1,1,4,2,1,4,2,0,
11/6/19,Champions League,Galatasaray,Luka Modrić,10,hr CRO,RM,34-058,31,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,45,0,0,0,0,0.1,,,38,43,88.4,4,29,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,38,43,88.4,627,123,21,23,91.3,13,15,86.7,3,3,100,0,0.1,0.1,1,7,1,0,4,2,1,
11/6/19,Champions League,Galatasaray,Federico Valverde,15,uy URU,"RM,CM",21-107,90,0,0,0,0,0,0,1,0,2,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,90,1,5,0,0,0.1,,,74,77,96.1,5,56,4,0,0,1,1,0,1,0,0,3,0,3,5,1,4,2,3,1,0,74,77,96.1,1038,301,46,47,97.9,22,23,95.7,3,3,100,0,0.1,0.2,1,12,0,0,5,2,0,
11/6/19,Champions League,Galatasaray,Marcelo,12,br BRA,LB,31-178,41,0,2,0,0,1,0,0,0,0,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,30,0,1,0,0,0.3,,,21,27,77.8,1,19,2,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,21,27,77.8,281,74,13,14,92.9,5,7,71.4,2,4,50,2,0.3,0.2,2,0,1,1,1,3,2,
11/6/19,Champions League,Galatasaray,Ferland Mendy,23,fr FRA,LB,24-151,49,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,45,0,0,0,0,0,,,34,43,79.1,2,29,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,34,43,79.1,628,112,21,21,100,7,12,58.3,6,8,75,0,0,0,0,1,1,0,2,0,0,
11/6/19,Champions League,Galatasaray,Sergio Ramos,4,es ESP,CB,33-221,90,1,0,1,1,1,0,0,0,2,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,105,0,0,0.8,0.1,0,,,97,101,96,11,69,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,97,101,96,1699,785,54,54,100,33,34,97.1,9,10,90,0,0,0,0,11,1,0,11,1,0,
11/6/19,Champions League,Galatasaray,Raphaël Varane,5,fr FRA,CB,26-195,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,79,0,1,0,0,0,,,64,73,87.7,5,54,2,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,5,0,64,73,87.7,1182,314,25,26,96.2,35,38,92.1,4,6,66.7,0,0,0,0,5,0,0,5,0,0,
11/6/19,Champions League,Galatasaray,Dani Carvajal,2,es ESP,RB,27-299,90,0,1,0,0,0,0,0,0,1,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,111,1,3,0,0,0.8,,,89,102,87.3,9,59,4,1,0,1,1,1,0,0,1,2,50,1,3,1,2,1,2,1,0,89,102,87.3,1565,367,44,47,93.6,33,37,89.2,10,14,71.4,1,0.8,0.7,2,4,1,0,9,2,1,
11/6/19,Champions League,Galatasaray,Thibaut Courtois,13,be BEL,GK,27-179,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/e0f6dac6/Real-Madrid-Galatasaray-November-6-2019-Champions-League,19_20,28,0,0,0,0,0,,,25,26,96.2,0,13,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,26,96.2,493,304,5,5,100,19,19,100,1,2,50,0,0,0,0,0,0,0,0,0,0,
11/9/19,La Liga,Eibar,Karim Benzema,9,fr FRA,FW,31-325,90,2,0,1,1,4,2,0,0,0,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,45,0,0,2,1.2,0,,,25,31,80.6,7,30,4,5,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,25,31,80.6,405,120,11,15,73.3,10,11,90.9,2,2,100,0,0,0.2,1,6,1,0,7,3,0,
11/9/19,La Liga,Eibar,Eden Hazard,7,be BEL,LW,28-306,71,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,53,1,0,0,0,0.6,,,33,41,80.5,7,40,10,10,7,1,1,0,1,0,1,1,100,0,0,0,0,0,1,0,0,33,41,80.5,581,189,16,17,94.1,9,11,81.8,5,8,62.5,0,0.6,0.5,1,3,1,0,7,4,2,
11/9/19,La Liga,Eibar,Vinicius Júnior,25,br BRA,LW,19-120,19,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,12,0,0,0,0,0,,,8,10,80,1,9,2,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,10,80,103,38,5,7,71.4,3,3,100,0,0,,0,0,0,0,0,1,0,1,1,0,
11/9/19,La Liga,Eibar,Lucas Vázquez,17,es ESP,RW,28-131,80,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,58,1,0,0.1,0.1,0.3,,,37,48,77.1,5,41,3,0,0,1,1,0,1,0,1,1,100,0,0,0,0,2,3,1,0,37,48,77.1,507,119,29,34,85.3,6,11,54.5,2,3,66.7,0,0.3,0.4,1,0,5,2,5,2,1,
11/9/19,La Liga,Eibar,Brahim Díaz,21,ma MAR,RW,20-098,10,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,6,0,0,0,0,0,,,4,4,100,1,6,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,4,100,74,26,2,2,100,1,1,100,1,1,100,0,0,0,0,0,0,0,1,0,0,
11/9/19,La Liga,Eibar,Federico Valverde,15,uy URU,LM,21-110,71,1,0,0,0,1,1,0,0,3,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,44,4,2,0.1,0.1,0,,,27,33,81.8,5,24,1,2,1,4,2,2,1,1,1,3,33.3,2,2,1,1,3,7,0,0,27,33,81.8,437,139,16,20,80,5,5,100,4,4,100,0,0,0,0,4,1,0,5,2,1,
11/9/19,La Liga,Eibar,Isco,22,es ESP,LM,27-202,19,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,22,0,0,0,0,0,,,20,21,95.2,0,16,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,21,95.2,281,37,13,14,92.9,4,4,100,2,2,100,0,0,0,0,0,0,0,0,0,0,
11/9/19,La Liga,Eibar,Casemiro,14,br BRA,CM,27-259,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,77,3,2,0,0,0,,,55,63,87.3,4,37,0,0,0,3,1,2,1,0,1,1,100,0,2,1,1,2,5,2,0,55,63,87.3,1268,443,21,22,95.5,20,25,80,14,16,87.5,0,0,0,0,3,0,0,4,2,0,
11/9/19,La Liga,Eibar,Luka Modrić,10,hr CRO,RM,34-061,90,0,1,0,0,1,0,0,0,1,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,75,0,1,0.1,0.1,0.1,,,56,67,83.6,7,40,1,4,3,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,0,56,67,83.6,902,271,33,35,94.3,17,20,85,6,10,60,1,0.1,0.1,1,2,3,0,7,2,2,
11/9/19,La Liga,Eibar,Ferland Mendy,23,fr FRA,LB,24-154,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,62,2,1,0,0,0,,,46,54,85.2,4,43,4,3,2,2,1,2,0,0,2,2,100,0,1,0,1,1,3,0,0,46,54,85.2,789,195,26,27,96.3,13,17,76.5,6,8,75,0,0,0.1,0,3,2,2,4,1,1,
11/9/19,La Liga,Eibar,Sergio Ramos,4,es ESP,CB,33-224,90,1,0,1,1,0,0,0,0,1,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,68,2,0,0.8,0,0,,,50,56,89.3,2,34,0,1,0,2,1,2,0,0,2,2,100,0,0,0,0,1,3,9,0,50,56,89.3,876,368,27,30,90,18,19,94.7,5,7,71.4,0,0,0,1,1,1,0,2,1,0,
11/9/19,La Liga,Eibar,Raphaël Varane,5,fr FRA,CB,26-198,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,76,0,1,0,0,0,,,54,63,85.7,0,37,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,3,3,7,0,54,63,85.7,1201,433,13,13,100,32,35,91.4,9,15,60,0,0,0,0,1,0,0,0,0,0,
11/9/19,La Liga,Eibar,Dani Carvajal,2,es ESP,RB,27-302,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,96,2,1,0,0,0,,,76,85,89.4,7,45,1,2,0,2,1,1,1,0,0,0,,0,1,1,0,0,2,1,0,76,85,89.4,1097,472,41,44,93.2,27,29,93.1,3,7,42.9,0,0,0,0,3,1,0,7,0,0,
11/9/19,La Liga,Eibar,Thibaut Courtois,13,be BEL,GK,27-182,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b0863c89/Eibar-Real-Madrid-November-9-2019-La-Liga,19_20,48,0,0,0,0,0,,,32,47,68.1,0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,47,68.1,756,474,8,8,100,18,18,100,6,21,28.6,0,0,0,0,0,0,0,0,0,0,
11/23/19,La Liga,Real Sociedad,Karim Benzema,9,fr FRA,FW,31-339,90,1,1,0,0,6,3,0,0,0,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,58,0,1,0.5,0.5,0.2,,,37,43,86,9,33,7,3,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,37,43,86,491,132,25,29,86.2,9,9,100,3,3,100,1,0.2,0.1,2,3,4,0,9,5,1,
11/23/19,La Liga,Real Sociedad,Eden Hazard,7,be BEL,LW,28-320,90,0,0,0,0,4,2,0,0,0,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,66,0,0,0.3,0.3,0.1,,,50,55,90.9,5,57,8,12,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,50,55,90.9,620,141,40,41,97.6,6,6,100,2,3,66.7,0,0.1,0.1,2,3,0,0,5,7,1,
11/23/19,La Liga,Real Sociedad,Rodrygo,27,br BRA,RW,18-318,66,0,0,0,0,1,1,0,0,1,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,42,0,1,0.2,0.2,0,,,28,34,82.4,3,27,5,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,28,34,82.4,350,96,19,20,95,7,10,70,1,1,100,0,0,0.1,1,0,3,1,3,1,0,
11/23/19,La Liga,Real Sociedad,Gareth Bale,11,wls WAL,RW,30-130,24,0,0,0,0,1,1,0,0,1,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,17,0,0,0.1,0.1,0,,,12,15,80,4,10,4,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,12,15,80,242,94,5,7,71.4,5,5,100,2,3,66.7,0,0,0.1,0,2,3,1,4,3,1,
11/23/19,La Liga,Real Sociedad,Federico Valverde,15,uy URU,LM,21-124,75,1,0,0,0,2,1,0,0,1,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,52,2,3,0.1,0.1,0.1,,,37,40,92.5,4,30,3,1,1,2,1,0,1,1,1,2,50,1,3,0,3,1,3,0,0,37,40,92.5,524,176,26,28,92.9,8,8,100,2,2,100,0,0.1,0,2,8,0,0,4,4,0,
11/23/19,La Liga,Real Sociedad,Toni Kroos,8,de GER,LM,29-323,15,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,17,1,0,0,0,0,,,14,15,93.3,0,11,0,1,0,1,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,14,15,93.3,163,39,10,10,100,3,3,100,0,0,,0,0,0.1,1,1,0,0,0,2,0,
11/23/19,La Liga,Real Sociedad,Casemiro,14,br BRA,CM,27-273,90,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,71,5,2,0.1,0.1,0,,,46,59,78,3,38,0,0,0,5,3,3,2,0,2,5,40,3,2,1,1,1,6,1,0,46,59,78,918,202,18,24,75,16,20,80,10,12,83.3,0,0,0,0,8,0,0,3,1,0,
11/23/19,La Liga,Real Sociedad,Luka Modrić,10,hr CRO,RM,34-075,82,1,2,0,0,1,1,0,0,1,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,65,1,0,0.1,0.1,0.5,,,47,57,82.5,6,42,3,0,0,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,47,57,82.5,854,257,24,26,92.3,13,18,72.2,8,10,80,2,0.5,0.3,5,3,1,1,6,6,3,
11/23/19,La Liga,Real Sociedad,Isco,22,es ESP,RM,27-216,8,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,10,0,0,0,0,0.2,,,7,9,77.8,3,10,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,9,77.8,189,60,1,1,100,4,4,100,2,4,50,0,0.2,0,2,1,0,0,3,2,0,
11/23/19,La Liga,Real Sociedad,Ferland Mendy,23,fr FRA,LB,24-168,90,0,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,73,1,2,0,0,0,,,53,61,86.9,3,47,6,4,2,1,1,1,0,0,1,3,33.3,2,2,1,1,0,1,1,0,53,61,86.9,720,221,36,38,94.7,15,17,88.2,2,4,50,0,0,0.1,0,1,2,1,3,1,0,
11/23/19,La Liga,Real Sociedad,Sergio Ramos,4,es ESP,CB,33-238,90,0,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,60,0,1,0,0,0,,,47,53,88.7,6,39,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,3,2,47,53,88.7,970,428,15,15,100,25,27,92.6,7,10,70,0,0,0,0,3,0,0,6,0,0,
11/23/19,La Liga,Real Sociedad,Raphaël Varane,5,fr FRA,CB,26-212,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,50,1,0,0,0,0,,,39,42,92.9,0,26,0,2,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,6,0,39,42,92.9,848,252,13,13,100,18,19,94.7,8,9,88.9,0,0,0,0,2,0,0,0,0,0,
11/23/19,La Liga,Real Sociedad,Dani Carvajal,2,es ESP,RB,27-316,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,92,5,1,0,0,0,,,63,79,79.7,7,48,1,1,1,5,3,2,2,1,2,3,66.7,1,1,0,1,1,6,2,0,63,79,79.7,963,351,38,44,86.4,19,25,76,4,6,66.7,0,0,0.1,1,6,0,0,7,2,0,
11/23/19,La Liga,Real Sociedad,Thibaut Courtois,13,be BEL,GK,27-196,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c2a17975/Real-Madrid-Real-Sociedad-November-23-2019-La-Liga,19_20,31,0,0,0,0,0,,,21,28,75,0,17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,21,28,75,568,323,2,2,100,14,14,100,5,12,41.7,0,0,0,0,0,0,0,0,0,0,
11/26/19,Champions League,Paris Saint Germain,Eden Hazard,7,be BEL,FW,28-323,68,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/3b7b3da3/Real-Madrid-Paris-Saint-Germain-November-26-2019-Champions-League,19_20,62,1,0,0,0,0.4,,,50,55,90.9,4,47,7,7,4,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,50,55,90.9,598,121,40,43,93,6,8,75,1,1,100,0,0.4,0.3,4,1,0,0,4,4,0,
11/26/19,Champions League,Paris Saint Germain,Gareth Bale,11,wls WAL,FW,30-133,22,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/3b7b3da3/Real-Madrid-Paris-Saint-Germain-November-26-2019-Champions-League,19_20,14,0,0,0.1,0.1,0,,,8,9,88.9,0,11,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,8,9,88.9,74,10,6,6,100,0,1,0,0,0,,0,0,0,0,0,0,0,0,2,0,
