Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
2/3/19,La Liga,Alaves,Vinicius Júnior,28,br BRA,"LW,RW",18-206,86,1,0,0,0,6,2,0,0,0,62,0,0,0.6,0.6,0.5,3,2,37,46,80.4,5,53,6,8,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37,46,80.4,588,105,25,26,96.2,9,15,60,3,3,100,0,0.5,0.5,1,2,3,0,5,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Isco,22,es ESP,LW,26-288,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,3,3,100,2,3,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,100,64,35,1,1,100,1,1,100,1,1,100,0,0,0,1,2,0,0,2,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Gareth Bale,11,wls WAL,"RW,LW",29-202,62,0,0,0,0,2,1,0,0,0,33,0,1,0.1,0.1,0.1,2,0,22,28,78.6,2,25,1,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,22,28,78.6,284,34,15,18,83.3,6,8,75,1,2,50,0,0.1,0.1,1,0,1,0,2,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Marco Asensio,20,es ESP,RW,23-013,28,0,1,0,0,1,0,0,0,0,18,1,0,0,0,0.4,1,1,13,15,86.7,0,14,2,1,1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,13,15,86.7,224,27,6,7,85.7,5,6,83.3,1,1,100,1,0.4,0.5,1,0,0,0,0,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Dani Ceballos,24,es ESP,LM,22-180,90,0,0,0,0,4,0,0,0,0,109,3,4,0.2,0.2,0.1,8,0,87,93,93.5,19,85,5,1,1,3,2,0,3,0,1,2,50,1,4,0,4,0,3,1,0,87,93,93.5,1466,327,44,45,97.8,37,37,100,6,8,75,0,0.1,0.1,4,9,2,0,19,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Casemiro,14,br BRA,CM,26-345,90,0,0,0,0,1,0,0,0,4,98,6,2,0,0,0,6,0,75,82,91.5,6,67,3,3,3,6,5,2,4,0,2,4,50,2,2,0,2,4,10,1,0,75,82,91.5,1302,320,42,43,97.7,26,28,92.9,7,8,87.5,0,0,0,0,4,0,0,6,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Luka Modrić,10,hr CRO,RM,33-147,90,0,0,0,0,0,0,0,0,0,107,0,1,0,0,0.2,9,0,85,101,84.2,17,82,4,2,2,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,85,101,84.2,1631,564,39,44,88.6,30,36,83.3,15,19,78.9,0,0.2,0.1,5,13,1,0,17,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Sergio Reguilón,23,es ESP,LB,22-049,90,0,1,0,0,1,0,0,0,1,80,1,0,0,0,0.5,1,1,69,74,93.2,17,50,4,1,1,1,1,0,1,0,0,0,,0,0,0,0,1,2,3,0,69,74,93.2,1092,387,47,47,100,17,19,89.5,5,8,62.5,1,0.5,0.5,1,10,0,0,17,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Sergio Ramos,4,es ESP,CB,32-310,90,0,0,0,0,1,0,0,0,1,100,1,1,0.1,0.1,0,2,0,86,94,91.5,5,69,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,2,2,0,86,94,91.5,1706,770,29,30,96.7,43,44,97.7,14,20,70,0,0,0.1,1,9,1,0,5,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Nacho,6,es ESP,CB,29-016,90,0,0,0,0,0,0,0,0,2,72,2,2,0,0,0,1,0,58,62,93.5,4,44,1,0,0,2,2,0,1,1,2,2,100,0,2,0,2,2,4,3,0,58,62,93.5,1027,418,25,25,100,24,26,92.3,7,9,77.8,0,0,0,0,6,0,0,4,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Álvaro Odriozola,19,es ESP,RB,23-051,90,0,1,0,0,1,1,0,0,0,60,4,0,0.5,0.5,0.3,4,1,42,50,84,4,39,8,1,1,4,4,1,2,1,1,2,50,1,0,0,0,0,4,0,0,42,50,84,575,276,27,31,87.1,13,14,92.9,1,1,100,1,0.3,0.3,1,3,5,3,4,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/3/19,La Liga,Alaves,Thibaut Courtois,25,be BEL,GK,26-268,90,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,20,25,80,0,15,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,25,80,531,354,4,4,100,10,10,100,6,11,54.5,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/9f9ae3eb/Real-Madrid-Alaves-February-3-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Karim Benzema,9,fr FRA,FW,31-052,88,0,0,0,0,2,0,0,0,0,44,0,1,0.1,0.1,0.2,3,1,31,38,81.6,7,35,2,3,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,31,38,81.6,475,130,19,24,79.2,8,9,88.9,4,5,80,0,0.2,0.1,1,3,4,2,7,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Mariano,7,do DOM,FW,25-192,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Vinicius Júnior,28,br BRA,LW,18-212,56,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0.1,3,2,11,15,73.3,2,22,4,3,2,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,11,15,73.3,164,34,8,10,80,2,4,50,1,1,100,0,0.1,0.1,1,1,1,0,2,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Gareth Bale,11,wls WAL,LW,29-208,34,1,0,0,0,2,1,0,0,0,25,1,0,0.3,0.3,0,0,0,14,16,87.5,0,17,1,3,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,14,16,87.5,182,32,10,11,90.9,4,4,100,0,0,,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Lucas Vázquez,17,es ESP,RW,27-223,90,0,0,0,0,2,0,1,0,0,66,2,0,0.2,0.2,0,3,0,42,49,85.7,3,51,4,3,1,2,2,1,0,1,1,2,50,1,0,0,0,0,2,3,0,42,49,85.7,511,71,32,34,94.1,8,8,100,1,3,33.3,0,0,0,1,1,0,0,3,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Toni Kroos,8,de GER,LM,29-036,83,0,0,0,0,1,1,0,0,0,75,2,0,0.1,0.1,0.1,3,0,58,73,79.5,7,44,1,0,0,2,0,1,0,1,1,4,25,3,0,0,0,0,2,0,0,58,73,79.5,1040,290,33,37,89.2,14,18,77.8,10,14,71.4,0,0.1,0.1,1,2,0,0,7,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Dani Ceballos,24,es ESP,LM,22-186,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,11,90.9,1,9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,11,90.9,128,67,7,7,100,3,3,100,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Casemiro,14,br BRA,CM,26-351,90,1,0,0,0,1,1,0,0,2,77,5,1,0.2,0.2,0,2,0,53,61,86.9,1,44,0,2,1,5,4,4,1,0,4,9,44.4,5,1,0,1,2,7,0,0,53,61,86.9,934,201,28,30,93.3,16,18,88.9,8,10,80,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Luka Modrić,10,hr CRO,RM,33-153,90,0,1,0,0,1,0,1,0,0,86,1,0,0,0,0.1,1,1,71,78,91,2,67,1,1,0,1,1,0,0,1,1,1,100,0,0,0,0,0,1,0,0,71,78,91,1222,209,45,47,95.7,14,15,93.3,11,12,91.7,1,0.1,0,1,4,1,0,2,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Sergio Reguilón,23,es ESP,LB,22-055,90,0,0,0,0,0,0,1,0,1,73,3,1,0,0,0,1,0,45,59,76.3,1,40,3,0,0,3,2,3,0,0,2,3,66.7,1,1,0,1,1,4,2,0,45,59,76.3,629,220,33,36,91.7,9,12,75,3,5,60,0,0,0,0,4,0,0,1,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Sergio Ramos,4,es ESP,CB,32-316,90,1,0,1,1,1,0,0,0,0,53,0,0,0.9,0.1,0,1,1,44,47,93.6,1,26,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,44,47,93.6,1069,365,11,12,91.7,19,20,95,14,15,93.3,0,0,0,0,3,0,0,1,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Raphaël Varane,5,fr FRA,CB,25-290,90,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,31,37,83.8,0,24,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,31,37,83.8,501,201,17,18,94.4,12,13,92.3,2,4,50,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Dani Carvajal,2,es ESP,RB,27-029,90,0,0,0,0,0,0,0,0,2,98,1,1,0,0,0.1,4,0,73,87,83.9,6,47,1,1,0,1,1,0,0,1,1,1,100,0,1,0,1,2,3,1,0,73,87,83.9,1064,489,44,51,86.3,20,22,90.9,7,7,100,0,0.1,0.2,3,4,2,1,6,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/9/19,La Liga,Atletico Madrid,Thibaut Courtois,25,be BEL,GK,26-274,90,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,23,33,69.7,0,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,33,69.7,777,518,1,1,100,12,12,100,10,20,50,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/be01c5f1/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-February-9-2019-La-Liga
2/13/19,Champions League,Ajax,Karim Benzema,9,fr FRA,FW,31-056,72,1,0,0,0,2,2,0,0,0,41,1,0,0.4,0.4,0,0,0,23,30,76.7,2,22,1,1,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,23,30,76.7,257,41,18,21,85.7,4,5,80,0,0,,0,0,0,0,1,1,0,2,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Marco Asensio,20,es ESP,LW,23-023,18,1,0,0,0,5,2,0,0,1,9,1,0,0.7,0.7,0,2,0,2,4,50,1,4,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,2,0,0,2,4,50,30,13,1,2,50,1,1,100,0,1,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Vinicius Júnior,28,br BRA,"LW,FW",18-216,80,0,1,0,0,1,1,0,0,0,31,3,1,0,0,0.4,4,2,16,18,88.9,0,22,4,5,1,3,2,2,1,0,1,1,100,0,1,0,1,0,3,0,0,16,18,88.9,188,31,13,14,92.9,2,2,100,0,0,,1,0.4,0.1,1,0,0,0,0,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Mariano,7,do DOM,FW,25-196,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Gareth Bale,11,wls WAL,RW,29-212,60,0,0,0,0,3,3,0,0,2,42,1,0,0.2,0.2,0,1,0,20,30,66.7,0,24,2,2,1,1,0,1,0,0,1,3,33.3,2,0,0,0,2,3,0,0,20,30,66.7,304,41,13,15,86.7,5,9,55.6,2,3,66.7,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Lucas Vázquez,17,es ESP,RW,27-227,30,0,0,0,0,1,0,1,0,0,19,1,0,0.1,0.1,0,0,0,12,15,80,2,12,3,1,1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,12,15,80,172,67,8,9,88.9,3,4,75,1,1,100,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Toni Kroos,8,de GER,LM,29-040,90,0,0,0,0,0,0,0,0,1,68,1,0,0,0,0.1,4,0,61,64,95.3,3,37,2,1,1,1,0,0,1,0,0,5,0,5,0,0,0,1,2,0,0,61,64,95.3,1161,264,30,31,96.8,21,21,100,10,11,90.9,0,0.1,0.1,2,7,0,0,3,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Casemiro,14,br BRA,CM,26-355,90,0,0,0,0,0,0,0,0,4,58,3,2,0,0,0.1,2,1,36,43,83.7,3,19,0,1,1,3,3,2,1,0,0,3,0,3,2,1,1,4,7,1,0,36,43,83.7,648,156,17,19,89.5,11,12,91.7,7,9,77.8,0,0.1,0,1,2,0,0,3,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Luka Modrić,10,hr CRO,RM,33-157,90,0,0,0,0,0,0,0,0,2,67,1,0,0,0,0.1,2,0,51,59,86.4,4,46,3,1,0,1,0,0,1,0,1,1,100,0,0,0,0,2,3,0,0,51,59,86.4,786,267,31,33,93.9,14,18,77.8,4,5,80,0,0.1,0.1,1,4,1,0,4,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Sergio Reguilón,23,es ESP,LB,22-059,90,0,0,0,0,1,0,1,0,2,75,2,1,0,0,0,1,0,49,60,81.7,4,38,5,3,1,2,1,1,1,0,1,2,50,1,1,0,1,2,4,4,0,49,60,81.7,761,311,30,34,88.2,17,20,85,2,3,66.7,0,0,0,1,4,0,0,4,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Sergio Ramos,4,es ESP,CB,32-320,90,0,0,0,0,0,0,1,0,4,72,3,1,0,0,0,1,0,53,61,86.9,2,40,0,0,0,3,2,3,0,0,2,3,66.7,1,1,0,1,4,7,4,0,53,61,86.9,1069,492,18,19,94.7,26,31,83.9,9,11,81.8,0,0,0,1,1,0,0,2,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Nacho,6,es ESP,CB,29-026,90,0,0,0,0,0,0,0,0,4,63,0,1,0,0,0,0,0,46,52,88.5,1,32,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,4,5,0,46,52,88.5,897,315,12,13,92.3,32,34,94.1,2,4,50,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Dani Carvajal,2,es ESP,RB,27-033,90,0,1,0,0,0,0,0,0,4,91,3,1,0,0,0.7,3,1,63,77,81.8,6,46,6,3,1,3,1,1,2,0,1,2,50,1,1,1,0,4,7,1,0,63,77,81.8,1106,414,29,34,85.3,29,33,87.9,4,7,57.1,1,0.7,0.5,3,3,1,1,6,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/13/19,Champions League,Ajax,Thibaut Courtois,25,be BEL,GK,26-278,90,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,26,41,63.4,0,18,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26,41,63.4,1021,806,1,1,100,12,12,100,13,28,46.4,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/ce83832e/Ajax-Real-Madrid-February-13-2019-Champions-League
2/17/19,La Liga,Girona,Karim Benzema,9,fr FRA,FW,31-060,90,0,0,0,0,4,1,0,0,0,46,0,1,0.4,0.4,0,3,1,25,36,69.4,3,27,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,25,36,69.4,330,50,19,22,86.4,4,8,50,1,2,50,0,0,0,1,3,0,0,3,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Marco Asensio,20,es ESP,"LW,RW",23-027,65,0,0,0,0,3,1,0,0,0,42,1,2,0.1,0.1,0.3,3,0,28,35,80,2,23,2,1,1,1,1,0,0,1,1,2,50,1,2,0,2,0,1,0,0,28,35,80,397,84,20,22,90.9,6,10,60,2,3,66.7,0,0.3,0.1,2,1,1,0,2,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Gareth Bale,11,wls WAL,"RM,RW",29-216,25,0,0,0,0,1,1,0,0,1,12,0,0,0.4,0.4,0.1,1,0,6,8,75,1,9,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6,8,75,96,37,4,4,100,1,2,50,1,2,50,0,0.1,0.1,1,1,1,1,1,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Lucas Vázquez,17,es ESP,RW,27-231,57,0,0,0,0,1,1,0,0,2,40,0,0,0.4,0.4,0.1,2,0,25,34,73.5,3,29,3,1,1,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,25,34,73.5,249,64,21,22,95.5,2,6,33.3,0,1,0,0,0.1,0.1,1,2,1,0,3,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Vinicius Júnior,28,br BRA,"LM,LW",18-220,33,0,0,0,0,2,0,0,0,0,8,0,0,0.1,0.1,0,0,0,2,5,40,0,7,4,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,5,40,29,0,1,2,50,1,1,100,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Toni Kroos,8,de GER,"LM,CM,RM",29-044,90,0,1,0,0,0,0,0,0,0,86,0,1,0,0,0.7,9,1,67,84,79.8,9,53,2,1,1,0,0,0,0,0,0,6,0,6,1,0,1,0,0,0,0,67,84,79.8,1154,353,34,36,94.4,26,29,89.7,6,13,46.2,1,0.7,0.4,7,5,1,1,9,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Casemiro,14,br BRA,CM,26-359,90,1,0,0,0,1,1,1,0,3,72,4,2,0.1,0.1,0,3,0,47,59,79.7,6,34,0,3,3,4,2,2,2,0,2,6,33.3,4,2,0,2,3,7,1,0,47,59,79.7,928,330,18,21,85.7,21,23,91.3,8,12,66.7,0,0,0,0,8,0,0,6,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Dani Ceballos,24,es ESP,"RM,LM",22-194,73,0,0,0,0,1,0,0,0,0,55,1,1,0,0,0,1,0,42,49,85.7,1,32,1,2,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,42,49,85.7,495,153,32,35,91.4,9,12,75,1,1,100,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Mariano,7,do DOM,FW,25-200,17,0,0,0,0,2,0,0,0,0,5,0,0,0.1,0.1,0.4,3,0,3,3,100,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,100,38,19,2,2,100,1,1,100,0,0,,0,0.4,0.1,1,1,1,0,1,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Marcelo,12,br BRA,LB,30-281,90,0,0,0,0,3,2,0,0,1,64,4,1,0.1,0.1,0,2,0,43,52,82.7,12,38,3,2,0,4,2,3,0,1,2,2,100,0,1,0,1,1,5,2,0,43,52,82.7,734,307,23,24,95.8,15,17,88.2,5,9,55.6,0,0,0.1,0,9,3,0,12,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Sergio Ramos,4,es ESP,CB,32-324,89,0,0,0,0,0,0,2,1,0,53,1,0,0,0,0,3,0,44,51,86.3,6,29,1,1,1,1,1,1,0,0,1,1,100,0,0,0,0,0,1,2,0,44,51,86.3,839,398,18,18,100,19,22,86.4,6,9,66.7,0,0,0,1,6,0,0,6,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Raphaël Varane,5,fr FRA,CB,25-298,90,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,1,0,55,64,85.9,3,46,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,55,64,85.9,1200,561,10,13,76.9,36,39,92.3,9,11,81.8,0,0,0,0,1,0,0,3,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Álvaro Odriozola,19,es ESP,RB,23-065,90,0,0,0,0,0,0,0,0,0,48,1,1,0,0,0,4,0,36,42,85.7,2,34,5,3,1,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,36,42,85.7,492,82,25,27,92.6,9,11,81.8,2,3,66.7,0,0,0,1,0,1,0,2,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/17/19,La Liga,Girona,Thibaut Courtois,25,be BEL,GK,26-282,90,0,0,0,0,1,0,0,0,0,40,0,0,0.1,0.1,0,0,0,29,35,82.9,0,19,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29,35,82.9,899,614,5,5,100,13,13,100,11,17,64.7,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/f3bbe281/Real-Madrid-Girona-February-17-2019-La-Liga
2/24/19,La Liga,Levante,Karim Benzema,9,fr FRA,FW,31-067,73,1,0,1,1,2,0,0,0,0,40,0,0,1,0.2,0.1,4,0,25,31,80.6,6,28,2,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,25,31,80.6,330,108,17,17,100,7,11,63.6,1,1,100,0,0.1,0.1,3,4,2,0,6,https://fbref.com/en/matches/7c2ee19f/Levante-Real-Madrid-February-24-2019-La-Liga
2/24/19,La Liga,Levante,Gareth Bale,11,wls WAL,FW,29-223,17,1,0,1,1,2,0,0,0,0,13,1,1,0.9,0.1,0,0,0,4,7,57.1,1,6,0,0,0,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,4,7,57.1,73,11,2,3,66.7,2,3,66.7,0,0,,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/7c2ee19f/Levante-Real-Madrid-February-24-2019-La-Liga
2/24/19,La Liga,Levante,Vinicius Júnior,28,br BRA,LW,18-227,82,0,0,0,0,5,2,0,0,2,43,1,0,0.6,0.6,0.1,6,0,18,28,64.3,1,31,12,6,4,1,1,0,0,1,0,1,0,1,0,0,0,2,3,1,0,18,28,64.3,259,61,12,16,75,4,6,66.7,1,3,33.3,0,0.1,0.1,1,0,1,1,1,https://fbref.com/en/matches/7c2ee19f/Levante-Real-Madrid-February-24-2019-La-Liga
2/24/19,La Liga,Levante,Marco Asensio,20,es ESP,"LM,LW",23-034,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.1,1,0,3,4,75,0,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,4,75,38,21,2,2,100,1,1,100,0,1,0,0,0.1,0,1,0,0,0,0,https://fbref.com/en/matches/7c2ee19f/Levante-Real-Madrid-February-24-2019-La-Liga
2/24/19,La Liga,Levante,Lucas Vázquez,17,es ESP,"RW,RM",27-238,90,0,0,0,0,2,0,1,0,1,62,2,1,0.1,0.1,0.4,3,0,38,47,80.9,4,43,5,2,2,2,2,0,2,0,0,2,0,2,1,0,1,1,3,0,0,38,47,80.9,525,164,25,27,92.6,10,12,83.3,2,4,50,0,0.4,0.2,1,3,1,0,4,https://fbref.com/en/matches/7c2ee19f/Levante-Real-Madrid-February-24-2019-La-Liga
